"Order ID","Customer ID","Customer Name",Segment,"Product ID","Product Name",Category,Sub-Category,Quantity,Sales,Discount,Profit,"Order Date","Ship Date","Ship Mode",Region,Country,City,State
CA-2015-156734,BV-11245,"Benjamin Venier",Corporate,OFF-PA-10001937,"Xerox 21","Office Supplies",Paper,4,20.736,0.2,7.2576,2015-06-18,2015-06-20,"First Class",South,"United States",Smyrna,Tennessee
CA-2016-151092,VG-21790,"Vivek Gonzalez",Consumer,TEC-PH-10001700,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",Technology,Phones,4,211.168,0.2,18.4772,2016-08-06,2016-08-13,"Standard Class",West,"United States","Los Angeles",California
CA-2017-135860,JH-15985,"Joseph Holt",Consumer,TEC-PH-10001700,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",Technology,Phones,2,131.98,0,35.6346,2017-12-01,2017-12-07,"Standard Class",Central,"United States",Saginaw,Michigan
CA-2015-123092,JG-15115,"Jack Garza",Consumer,TEC-PH-10001700,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",Technology,Phones,2,105.584,0.2,9.2386,2015-12-03,2015-12-07,"Standard Class",South,"United States",Jacksonville,"North Carolina"
CA-2017-106831,FH-14350,"Fred Harton",Consumer,TEC-PH-10001700,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",Technology,Phones,4,158.376,0.4,-34.3148,2017-06-01,2017-06-03,"First Class",East,"United States",Dublin,Ohio
US-2017-163300,ES-14020,"Erica Smith",Consumer,TEC-PH-10001700,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",Technology,Phones,7,369.544,0.2,32.3351,2017-09-15,2017-09-21,"Standard Class",West,"United States","Los Angeles",California
CA-2015-126697,SV-20815,"Stuart Van",Corporate,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,4,4.928,0.6,-1.4784,2015-09-21,2015-09-24,"First Class",Central,"United States",Houston,Texas
CA-2017-161200,SV-20365,"Seth Vernon",Consumer,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,5,15.4,0,7.392,2017-08-06,2017-08-10,"Second Class",South,"United States",Lafayette,Louisiana
CA-2015-105158,SP-20860,"Sung Pak",Corporate,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,2,6.16,0,2.9568,2015-09-05,2015-09-10,"Standard Class",Central,"United States",Rochester,Minnesota
CA-2014-113257,SC-20305,"Sean Christensen",Consumer,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,7,8.624,0.6,-2.5872,2014-12-16,2014-12-18,"Second Class",Central,"United States",Beaumont,Texas
CA-2014-126683,PP-18955,"Paul Prost","Home Office",FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,2,6.16,0,2.9568,2014-09-29,2014-10-01,"Second Class",West,"United States",Seattle,Washington
CA-2015-131338,NP-18325,"Naresj Patel",Consumer,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,2,6.16,0,2.9568,2015-08-09,2015-08-12,"First Class",East,"United States","New York City","New York"
CA-2014-113320,LH-17155,"Logan Haushalter",Consumer,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,3,9.24,0,4.4352,2014-12-12,2014-12-15,"Second Class",West,"United States",Oakland,California
CA-2016-145583,LC-16885,"Lena Creighton",Consumer,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,14,43.12,0,20.6976,2016-10-13,2016-10-19,"Standard Class",West,"United States",Roseville,California
CA-2015-115742,DP-13000,"Darren Powers",Consumer,FUR-FU-10001706,"Longer-Life Soft White Bulbs",Furniture,Furnishings,2,6.16,0,2.9568,2015-04-18,2015-04-22,"Standard Class",Central,"United States","New Albany",Indiana
CA-2017-100111,SV-20365,"Seth Vernon",Consumer,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,1,80.991,0.1,8.0991,2017-09-20,2017-09-26,"Standard Class",East,"United States","New York City","New York"
CA-2017-111388,SU-20665,"Stephanie Ulpright","Home Office",FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,3,215.976,0.2,-2.6997,2017-09-02,2017-09-02,"Same Day",West,"United States",Seattle,Washington
CA-2017-123491,JK-15205,"Jamie Kunitz",Consumer,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,1,71.992,0.2,-0.8999,2017-10-30,2017-11-05,"Standard Class",West,"United States","San Francisco",California
CA-2017-158246,JB-15400,"Jennifer Braxton",Corporate,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,3,215.976,0.2,-2.6997,2017-11-09,2017-11-11,"First Class",West,"United States",Sunnyvale,California
CA-2015-115742,DP-13000,"Darren Powers",Consumer,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,1,89.99,0,17.0981,2015-04-18,2015-04-22,"Standard Class",Central,"United States","New Albany",Indiana
CA-2017-162481,CT-11995,"Carol Triggs",Consumer,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,3,269.97,0,51.2943,2017-09-25,2017-09-29,"Standard Class",Central,"United States",Rochester,Minnesota
CA-2016-135265,CC-12370,"Christopher Conant",Consumer,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,4,287.968,0.2,-3.5996,2016-07-07,2016-07-09,"Second Class",West,"United States","Los Angeles",California
CA-2015-126557,RL-19615,"Rob Lucas",Consumer,OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders,2,1.928,0.8,-2.9884,2015-07-12,2015-07-17,"Second Class",Central,"United States",Chicago,Illinois
CA-2015-156335,PO-19195,"Phillina Ober","Home Office",OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders,3,14.46,0,7.0854,2015-09-25,2015-09-28,"Second Class",East,"United States",Bayonne,"New Jersey"
CA-2016-154788,JL-15835,"John Lee",Consumer,OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders,2,7.712,0.2,2.7956,2016-04-30,2016-05-04,"Standard Class",East,"United States","New York City","New York"
CA-2016-118934,GH-14410,"Gary Hansen","Home Office",OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders,3,4.338,0.7,-3.0366,2016-08-09,2016-08-14,"Standard Class",South,"United States",Hendersonville,Tennessee
CA-2017-162880,GD-14590,"Giulietta Dortch",Corporate,OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders,1,3.856,0.2,1.3978,2017-12-25,2017-12-29,"Standard Class",West,"United States",Everett,Washington
US-2014-138835,DA-13450,"Dianna Arnett","Home Office",OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders,2,9.64,0,4.7236,2014-09-10,2014-09-14,"Standard Class",South,"United States","Virginia Beach",Virginia
CA-2016-119018,CW-11905,"Carl Weiss","Home Office",OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders,2,7.712,0.2,2.7956,2016-11-04,2016-11-08,"Standard Class",West,"United States","Los Angeles",California
CA-2015-148180,BP-11095,"Bart Pistole",Corporate,OFF-BI-10003314,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders,6,23.136,0.2,8.3868,2015-07-26,2015-07-31,"Standard Class",West,"United States",Oxnard,California
CA-2015-115938,SA-20830,"Sue Ann Reed",Consumer,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,1,15.42,0,4.1634,2015-06-26,2015-06-30,"Standard Class",South,"United States",Richmond,Virginia
US-2015-130519,NG-18355,"Nat Gilpin",Corporate,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,2,24.672,0.2,2.1588,2015-09-15,2015-09-15,"Same Day",South,"United States","Coral Springs",Florida
CA-2017-107825,NB-18655,"Nona Balk",Corporate,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,6,92.52,0,24.9804,2017-11-18,2017-11-18,"Same Day",Central,"United States",Milwaukee,Wisconsin
CA-2014-132787,MC-18130,"Mike Caudle",Corporate,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,6,92.52,0,24.9804,2014-09-19,2014-09-23,"Standard Class",West,"United States",Seattle,Washington
US-2015-148817,KD-16495,"Keith Dawkins",Corporate,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,4,61.68,0,16.6536,2015-12-01,2015-12-07,"Standard Class",South,"United States",Chesapeake,Virginia
CA-2014-144666,JP-15520,"Jeremy Pistek",Consumer,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,6,92.52,0,24.9804,2014-11-09,2014-11-11,"Second Class",West,"United States","San Francisco",California
CA-2014-107153,GZ-14545,"George Zrebassa",Corporate,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,3,46.26,0,12.4902,2014-09-28,2014-10-03,"Standard Class",East,"United States",Lawrence,Massachusetts
CA-2017-144456,FC-14245,"Frank Carlisle","Home Office",OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,5,61.68,0.2,5.397,2017-09-08,2017-09-09,"First Class",South,"United States",Hialeah,Florida
CA-2015-129098,DK-13090,"Dave Kipp",Consumer,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue","Office Supplies",Storage,2,30.84,0,8.3268,2015-10-09,2015-10-13,"Standard Class",South,"United States",Springfield,Virginia
CA-2017-100111,SV-20365,"Seth Vernon",Consumer,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,2,13.76,0,6.3296,2017-09-20,2017-09-26,"Standard Class",East,"United States","New York City","New York"
CA-2017-117695,PW-19030,"Pauline Webber",Corporate,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,2,13.76,0,6.3296,2017-08-05,2017-08-08,"First Class",South,"United States",Richmond,Kentucky
CA-2015-143105,MA-17560,"Matt Abelman","Home Office",OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,6,41.28,0,18.9888,2015-12-10,2015-12-10,"Same Day",East,"United States","New York City","New York"
CA-2017-117324,JP-15520,"Jeremy Pistek",Consumer,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,4,27.52,0,12.6592,2017-12-08,2017-12-13,"Standard Class",Central,"United States",Madison,Wisconsin
CA-2016-138520,JL-15505,"Jeremy Lonsdale",Consumer,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,5,34.4,0,15.824,2016-04-08,2016-04-13,"Standard Class",East,"United States","New York City","New York"
CA-2016-132143,FM-14215,"Filia McAdams",Corporate,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,7,48.16,0,22.1536,2016-09-03,2016-09-05,"First Class",East,"United States",Middletown,Connecticut
CA-2017-147844,DD-13570,"Dorothy Dickinson",Consumer,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,5,34.4,0,15.824,2017-05-02,2017-05-06,"Standard Class",West,"United States","Los Angeles",California
CA-2016-156748,BS-11755,"Bruce Stewart",Consumer,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,2,13.76,0,6.3296,2016-11-30,2016-12-06,"Standard Class",Central,"United States",Detroit,Michigan
CA-2016-114727,LS-16945,"Linda Southworth",Corporate,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size","Office Supplies",Storage,3,338.04,0.2,-33.804,2016-07-18,2016-07-24,"Standard Class",West,"United States",Denver,Colorado
US-2016-131149,LH-17155,"Logan Haushalter",Consumer,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size","Office Supplies",Storage,3,338.04,0.2,-33.804,2016-07-10,2016-07-14,"Standard Class",Central,"United States",Dallas,Texas
CA-2015-109512,LF-17185,"Luke Foster",Consumer,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size","Office Supplies",Storage,4,563.4,0,67.608,2015-03-05,2015-03-05,"Same Day",East,"United States","New York City","New York"
CA-2016-100790,JG-15805,"John Grady",Corporate,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size","Office Supplies",Storage,5,704.25,0,84.51,2016-06-26,2016-07-02,"Standard Class",East,"United States","New York City","New York"
CA-2016-139269,JB-16045,"Julia Barnett","Home Office",OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size","Office Supplies",Storage,9,1267.65,0,152.118,2016-05-25,2016-05-30,"Standard Class",South,"United States",Columbus,Georgia
CA-2016-160535,BP-11050,"Barry Pond",Corporate,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size","Office Supplies",Storage,4,563.4,0,67.608,2016-11-25,2016-11-30,"Standard Class",East,"United States",Plainfield,"New Jersey"
US-2017-111745,RA-19885,"Ruben Ausman",Corporate,TEC-AC-10003911,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",Technology,Accessories,1,159.99,0,54.3966,2017-11-05,2017-11-06,"First Class",West,"United States",Farmington,"New Mexico"
CA-2016-168830,ML-17395,"Marina Lichtenstein",Corporate,TEC-AC-10003911,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",Technology,Accessories,3,479.97,0,163.1898,2016-11-07,2016-11-13,"Standard Class",West,"United States","San Francisco",California
CA-2014-157784,MC-17845,"Michael Chen",Consumer,TEC-AC-10003911,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",Technology,Accessories,3,479.97,0,163.1898,2014-07-05,2014-07-08,"First Class",South,"United States",Jackson,Mississippi
CA-2016-148684,TS-21655,"Trudy Schmidt",Consumer,OFF-AR-10003811,"Newell 327","Office Supplies",Art,9,19.89,0,5.3703,2016-12-25,2016-12-29,"Standard Class",South,"United States",Fayetteville,Arkansas
US-2014-147627,HL-15040,"Hunter Lopez",Consumer,OFF-AR-10003811,"Newell 327","Office Supplies",Art,3,6.63,0,1.7901,2014-01-20,2014-01-26,"Standard Class",South,"United States",Jonesboro,Arkansas
CA-2017-102099,EP-13915,"Emily Phan",Consumer,OFF-AR-10003811,"Newell 327","Office Supplies",Art,3,6.63,0,1.7901,2017-12-18,2017-12-19,"First Class",West,"United States","Los Angeles",California
CA-2017-163405,BN-11515,"Bradley Nguyen",Consumer,OFF-AR-10003811,"Newell 327","Office Supplies",Art,3,6.63,0,1.7901,2017-12-21,2017-12-25,"Standard Class",West,"United States","Los Angeles",California
US-2016-126452,SC-20230,"Scot Coram",Corporate,TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,5,91.96,0.2,-20.691,2016-08-21,2016-08-28,"Standard Class",West,"United States","Los Angeles",California
CA-2015-129546,RP-19855,"Roy Phan",Corporate,TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,2,36.784,0.2,-8.2764,2015-09-28,2015-10-05,"Standard Class",West,"United States","Los Angeles",California
CA-2016-134425,QJ-19255,"Quincy Jones",Corporate,TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,5,114.95,0,2.299,2016-12-08,2016-12-12,"Second Class",Central,"United States","Saint Paul",Minnesota
CA-2017-117401,PP-18955,"Paul Prost","Home Office",TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,5,114.95,0,2.299,2017-05-18,2017-05-22,"Second Class",Central,"United States",Springfield,Missouri
US-2017-103247,PO-19195,"Phillina Ober","Home Office",TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,7,160.93,0,3.2186,2017-10-05,2017-10-08,"Second Class",East,"United States","New York City","New York"
CA-2017-108574,MG-18145,"Mike Gockenbach",Consumer,TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,7,128.744,0.2,-28.9674,2017-10-07,2017-10-11,"Standard Class",West,"United States","Los Angeles",California
US-2016-139486,LH-17155,"Logan Haushalter",Consumer,TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,3,55.176,0.2,-12.4146,2016-05-21,2016-05-23,"First Class",West,"United States","Los Angeles",California
CA-2017-157420,HZ-14950,"Henia Zydlo",Consumer,TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,3,55.176,0.2,-12.4146,2017-11-21,2017-11-21,"Same Day",Central,"United States",Houston,Texas
CA-2017-168389,DV-13045,"Darrin Van Huff",Corporate,TEC-PH-10003555,"Motorola HK250 Universal Bluetooth Headset",Technology,Phones,4,73.568,0.2,-16.5528,2017-12-11,2017-12-17,"Standard Class",South,"United States",Jacksonville,Florida
CA-2015-147788,TM-21010,"Tamara Manning",Consumer,OFF-LA-10003766,"Self-Adhesive Removable Labels","Office Supplies",Labels,5,15.75,0,7.56,2015-05-31,2015-06-04,"Standard Class",West,"United States",Orem,Utah
CA-2017-117457,KH-16510,"Keith Herrera",Consumer,OFF-LA-10003766,"Self-Adhesive Removable Labels","Office Supplies",Labels,9,28.35,0,13.608,2017-12-08,2017-12-12,"Standard Class",West,"United States","San Francisco",California
US-2017-132675,KF-16285,"Karen Ferguson","Home Office",OFF-LA-10003766,"Self-Adhesive Removable Labels","Office Supplies",Labels,5,15.75,0,7.56,2017-09-24,2017-09-28,"Standard Class",South,"United States","Sandy Springs",Georgia
CA-2015-100251,DV-13465,"Dianna Vittorini",Consumer,OFF-LA-10003766,"Self-Adhesive Removable Labels","Office Supplies",Labels,10,31.5,0,15.12,2015-05-17,2015-05-23,"Standard Class",East,"United States","Long Beach","New York"
CA-2016-144855,DL-13495,"Dionis Lloyd",Corporate,OFF-LA-10003766,"Self-Adhesive Removable Labels","Office Supplies",Labels,2,6.3,0,3.024,2016-07-22,2016-07-24,"Second Class",West,"United States","San Francisco",California
CA-2016-160941,DK-12835,"Damala Kotsonis",Corporate,OFF-LA-10003766,"Self-Adhesive Removable Labels","Office Supplies",Labels,1,3.15,0,1.512,2016-07-21,2016-07-26,"Standard Class",West,"United States",Roseville,California
US-2017-126053,CS-11950,"Carlos Soltero",Consumer,OFF-LA-10003766,"Self-Adhesive Removable Labels","Office Supplies",Labels,3,9.45,0,4.536,2017-12-05,2017-12-08,"First Class",East,"United States","New York City","New York"
CA-2014-142048,JE-15745,"Joel Eaton",Consumer,TEC-AC-10004114,"KeyTronic 6101 Series - Keyboard - Black",Technology,Accessories,6,196.752,0.2,56.5662,2014-06-22,2014-06-25,"First Class",West,"United States",Louisville,Colorado
CA-2016-145177,PP-18955,"Paul Prost","Home Office",OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","Office Supplies",Appliances,4,334.88,0.2,29.302,2016-11-10,2016-11-14,"Standard Class",East,"United States",Springfield,Ohio
CA-2015-164539,PO-19180,"Philisse Overcash","Home Office",OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","Office Supplies",Appliances,5,523.25,0,141.2775,2015-11-16,2015-11-22,"Standard Class",East,"United States","New York City","New York"
CA-2016-116526,JA-15970,"Joseph Airdo",Consumer,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","Office Supplies",Appliances,4,376.74,0.1,71.162,2016-09-01,2016-09-05,"Standard Class",Central,"United States",Detroit,Michigan
US-2017-168116,GT-14635,"Grant Thornton",Corporate,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","Office Supplies",Appliances,2,167.44,0.2,14.651,2017-11-04,2017-11-04,"Same Day",South,"United States",Burlington,"North Carolina"
CA-2016-144540,GH-14410,"Gary Hansen","Home Office",OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","Office Supplies",Appliances,3,62.79,0.8,-166.3935,2016-09-05,2016-09-10,"Standard Class",Central,"United States",Houston,Texas
CA-2017-126221,CC-12430,"Chuck Clark","Home Office",OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","Office Supplies",Appliances,2,209.3,0,56.511,2017-12-30,2018-01-05,"Standard Class",Central,"United States",Columbus,Indiana
